date,plate_id,plate_name,sample_id,well_A01,well_01A,tissue_id,dna_person,notes,tissue_type,extraction
7/8/21,plate 10,Seren Plate 10,plate 10_H07,H07,07H,1680,seren,,Leaf,CTAB
7/8/21,plate 10,Seren Plate 10,plate 10_A08,A08,08A,1684,seren,,Leaf,CTAB
7/8/21,plate 10,Seren Plate 10,plate 10_B08,B08,08B,1687,seren,,Leaf,CTAB
7/8/21,plate 10,Seren Plate 10,plate 10_C08,C08,08C,1689,seren,,Leaf,CTAB
7/8/21,plate 10,Seren Plate 10,plate 10_D08,D08,08D,1691,seren,,Leaf,CTAB
7/8/21,plate 10,Seren Plate 10,plate 10_E08,E08,08E,1693,seren,,Leaf,CTAB
7/8/21,plate 10,Seren Plate 10,plate 10_F08,F08,08F,1695,seren,,Leaf,CTAB
7/8/21,plate 10,Seren Plate 10,plate 10_G08,G08,08G,1697,seren,,Leaf,CTAB
7/8/21,plate 10,Seren Plate 10,plate 10_H08,H08,08H,1699,seren,,Leaf,CTAB
7/8/21,plate 10,Seren Plate 10,plate 10_A09,A09,09A,1701,seren,,Leaf,CTAB
7/8/21,plate 10,Seren Plate 10,plate 10_B09,B09,09B,1703,seren,,Leaf,CTAB
7/8/21,plate 10,Seren Plate 10,plate 10_C09,C09,09C,1705,seren,,Leaf,CTAB
7/8/21,plate 10,Seren Plate 10,plate 10_D09,D09,09D,1710,seren,,Leaf,CTAB
7/8/21,plate 10,Seren Plate 10,plate 10_E09,E09,09E,1712,seren,,Leaf,CTAB
7/8/21,plate 10,Seren Plate 10,plate 10_F09,F09,09F,1714,seren,,Leaf,CTAB
7/8/21,plate 10,Seren Plate 10,plate 10_G09,G09,09G,1715,seren,,Leaf,CTAB
7/8/21,plate 10,Seren Plate 10,plate 10_H09,H09,09H,1717,seren,,Leaf,CTAB
7/8/21,plate 10,Seren Plate 10,plate 10_A10,A10,10A,1719,seren,,Leaf,CTAB
7/8/21,plate 10,Seren Plate 10,plate 10_B10,B10,10B,1720,seren,,Leaf,CTAB
7/8/21,plate 10,Seren Plate 10,plate 10_C10,C10,10C,1721,seren,,Leaf,CTAB
7/8/21,plate 10,Seren Plate 10,plate 10_D10,D10,10D,1724,seren,,Leaf,CTAB
7/8/21,plate 10,Seren Plate 10,plate 10_E10,E10,10E,1726,seren,,Leaf,CTAB
7/8/21,plate 10,Seren Plate 10,plate 10_F10,F10,10F,1727,seren,,Leaf,CTAB
7/8/21,plate 10,Seren Plate 10,plate 10_G10,G10,10G,1728,seren,,Leaf,CTAB
7/8/21,plate 10,Seren Plate 10,plate 10_H10,H10,10H,1730,seren,,Leaf,CTAB
7/8/21,plate 10,Seren Plate 10,plate 10_A11,A11,11A,1732,seren,,Leaf,CTAB
7/8/21,plate 10,Seren Plate 10,plate 10_B11,B11,11B,1733,seren,,Leaf,CTAB
7/8/21,plate 10,Seren Plate 10,plate 10_C11,C11,11C,1736,seren,,Leaf,CTAB
7/8/21,plate 10,Seren Plate 10,plate 10_D11,D11,11D,1737,seren,,Leaf,CTAB
7/8/21,plate 10,Seren Plate 10,plate 10_E11,E11,11E,1739,seren,,Leaf,CTAB
7/8/21,plate 10,Seren Plate 10,plate 10_F11,F11,11F,1740,seren,,Leaf,CTAB
7/8/21,plate 10,Seren Plate 10,plate 10_G11,G11,11G,1741,seren,,Leaf,CTAB
7/8/21,plate 10,Seren Plate 10,plate 10_H11,H11,11H,BLANK_plate 10_H11,seren,,Leaf,CTAB
7/8/21,plate 10,Seren Plate 10,plate 10_A12,A12,12A,1743,seren,,Leaf,CTAB
7/8/21,plate 10,Seren Plate 10,plate 10_B12,B12,12B,1744,seren,,Leaf,CTAB
7/8/21,plate 10,Seren Plate 10,plate 10_C12,C12,12C,1747,seren,,Leaf,CTAB
7/8/21,plate 10,Seren Plate 10,plate 10_D12,D12,12D,1749,seren,,Leaf,CTAB
7/8/21,plate 10,Seren Plate 10,plate 10_E12,E12,12E,1751,seren,,Leaf,CTAB
7/8/21,plate 10,Seren Plate 10,plate 10_F12,F12,12F,1753,seren,,Leaf,CTAB
7/8/21,plate 10,Seren Plate 10,plate 10_G12,G12,12G,1755,seren,,Leaf,CTAB
7/8/21,plate 10,Seren Plate 10,plate 10_H12,H12,12H,BLANK_plate 10_H12,seren,,Leaf,CTAB
