,date,plate_id,plate_name,sample_id,well_A01,well_01A,tissue_id,dna_person,notes,tissue_type,extraction
2291,7/12/21,plate_24,Seren_Plate_24,Plate 24_C11,C11,11C,21.GS.C6.SN.Student2.IB-plant4448-TMS21F2247P0046,ruth,NA,Leaf,CTAB
2292,7/12/21,plate_24,Seren_Plate_24,Plate 24_D11,D11,11D,21.GS.C6.SN.Student2.IB-plant4449-TMS21F2247P0047,ruth,NA,Leaf,CTAB
2293,7/12/21,plate_24,Seren_Plate_24,Plate 24_E11,E11,11E,21.GS.C6.SN.Student2.IB-plant4451-TMS21F2247P0049,ruth,NA,Leaf,CTAB
2294,7/12/21,plate_24,Seren_Plate_24,Plate 24_F11,F11,11F,21.GS.C6.SN.Student2.IB-plant4452-TMS21F2247P0050,ruth,NA,Leaf,CTAB
2295,7/12/21,plate_24,Seren_Plate_24,Plate 24_G11,G11,11G,21.GS.C6.SN.Student2.IB-plant4453-TMS21F2247P0051,ruth,NA,Leaf,CTAB
2296,7/12/21,plate_24,Seren_Plate_24,Plate 24_H11,H11,11H,BLANK_Plate 24_H11,ruth,NA,Leaf,CTAB
2297,7/12/21,plate_24,Seren_Plate_24,Plate 24_A12,A12,12A,21.GS.C6.SN.Student2.IB-plant4454-TMS21F2247P0052,ruth,NA,Leaf,CTAB
2298,7/12/21,plate_24,Seren_Plate_24,Plate 24_B12,B12,12B,21.GS.C6.SN.Student2.IB-plant4455-TMS21F2247P0053,ruth,NA,Leaf,CTAB
2299,7/12/21,plate_24,Seren_Plate_24,Plate 24_C12,C12,12C,21.GS.C6.SN.Student2.IB-plant4456-TMS21F2247P0054,ruth,NA,Leaf,CTAB
2300,7/12/21,plate_24,Seren_Plate_24,Plate 24_D12,D12,12D,21.GS.C6.SN.Student2.IB-plant4457-TMS21F2247P0055,ruth,NA,Leaf,CTAB
2301,7/12/21,plate_24,Seren_Plate_24,Plate 24_E12,E12,12E,21.GS.C6.SN.Student2.IB-plant4458-TMS21F2247P0056,ruth,NA,Leaf,CTAB
2302,7/12/21,plate_24,Seren_Plate_24,Plate 24_F12,F12,12F,21.GS.C6.SN.Student2.IB-plant4424-TMS21F2247P0022,ruth,NA,Leaf,CTAB
2303,7/12/21,plate_24,Seren_Plate_24,Plate 24_G12,G12,12G,21.GS.C6.SN.Student2.IB-plant4426-TMS21F2247P0024,ruth,NA,Leaf,CTAB
2304,7/12/21,plate_24,Seren_Plate_24,Plate 24_H12,H12,12H,BLANK_Plate 24_H12,ruth,NA,Leaf,CTAB
2305,7/12/21,plate_25,Seren_Plate_25,Plate 25_A01,A01,01A,21.GS.C6.SN.Student2.IB-plant4459-TMS21F2247P0057,ruth,NA,Leaf,CTAB
2306,7/12/21,plate_25,Seren_Plate_25,Plate 25_B01,B01,01B,21.GS.C6.SN.Student2.IB-plant4491-TMS21F2248P0001,ruth,NA,Leaf,CTAB
2307,7/12/21,plate_25,Seren_Plate_25,Plate 25_C01,C01,01C,21.GS.C6.SN.Student2.IB-plant4493-TMS21F2248P0003,ruth,NA,Leaf,CTAB
2308,7/12/21,plate_25,Seren_Plate_25,Plate 25_D01,D01,01D,21.GS.C6.SN.Student2.IB-plant4494-TMS21F2248P0004,ruth,NA,Leaf,CTAB
2309,7/12/21,plate_25,Seren_Plate_25,Plate 25_E01,E01,01E,21.GS.C6.SN.Student2.IB-plant4496-TMS21F2248P0006,ruth,NA,Leaf,CTAB
2310,7/12/21,plate_25,Seren_Plate_25,Plate 25_F01,F01,01F,21.GS.C6.SN.Student2.IB-plant4498-TMS21F2248P0008,ruth,NA,Leaf,CTAB
2311,7/12/21,plate_25,Seren_Plate_25,Plate 25_G01,G01,01G,21.GS.C6.SN.Student2.IB-plant4500-TMS21F2248P0010,ruth,NA,Leaf,CTAB
2312,7/12/21,plate_25,Seren_Plate_25,Plate 25_H01,H01,01H,21.GS.C6.SN.Student2.IB-plant4502-TMS21F2248P0012,ruth,NA,Leaf,CTAB
2313,7/12/21,plate_25,Seren_Plate_25,Plate 25_A02,A02,02A,21.GS.C6.SN.Student2.IB-plant4504-TMS21F2248P0014,ruth,NA,Leaf,CTAB
2314,7/12/21,plate_25,Seren_Plate_25,Plate 25_B02,B02,02B,21.GS.C6.SN.Student2.IB-plant4506-TMS21F2248P0016,ruth,NA,Leaf,CTAB
2315,7/12/21,plate_25,Seren_Plate_25,Plate 25_C02,C02,02C,21.GS.C6.SN.Student2.IB-plant4508-TMS21F2248P0018,ruth,NA,Leaf,CTAB
2316,7/12/21,plate_25,Seren_Plate_25,Plate 25_D02,D02,02D,21.GS.C6.SN.Student2.IB-plant4510-TMS21F2248P0020,ruth,NA,Leaf,CTAB
2317,7/12/21,plate_25,Seren_Plate_25,Plate 25_E02,E02,02E,21.GS.C6.SN.Student2.IB-plant4511-TMS21F2248P0021,ruth,NA,Leaf,CTAB
2318,7/12/21,plate_25,Seren_Plate_25,Plate 25_F02,F02,02F,21.GS.C6.SN.Student2.IB-plant4513-TMS21F2248P0023,ruth,NA,Leaf,CTAB
2319,7/12/21,plate_25,Seren_Plate_25,Plate 25_G02,G02,02G,21.GS.C6.SN.Student2.IB-plant4514-TMS21F2248P0024,ruth,NA,Leaf,CTAB
2320,7/12/21,plate_25,Seren_Plate_25,Plate 25_H02,H02,02H,21.GS.C6.SN.Student2.IB-plant4517-TMS21F2248P0027,ruth,NA,Leaf,CTAB
2321,7/12/21,plate_25,Seren_Plate_25,Plate 25_A03,A03,03A,21.GS.C6.SN.Student2.IB-plant4519-TMS21F2248P0029,ruth,NA,Leaf,CTAB
2322,7/12/21,plate_25,Seren_Plate_25,Plate 25_B03,B03,03B,21.GS.C6.SN.Student2.IB-plant4521-TMS21F2248P0031,ruth,NA,Leaf,CTAB
2323,7/12/21,plate_25,Seren_Plate_25,Plate 25_C03,C03,03C,21.GS.C6.SN.Student2.IB-plant4523-TMS21F2248P0033,ruth,NA,Leaf,CTAB
2324,7/12/21,plate_25,Seren_Plate_25,Plate 25_D03,D03,03D,21.GS.C6.SN.Student2.IB-plant4525-TMS21F2248P0035,ruth,NA,Leaf,CTAB
2325,7/12/21,plate_25,Seren_Plate_25,Plate 25_E03,E03,03E,21.GS.C6.SN.Student2.IB-plant4526-TMS21F2248P0036,ruth,NA,Leaf,CTAB
2326,7/12/21,plate_25,Seren_Plate_25,Plate 25_F03,F03,03F,21.GS.C6.SN.Student2.IB-plant4527-TMS21F2248P0037,ruth,NA,Leaf,CTAB
2327,7/12/21,plate_25,Seren_Plate_25,Plate 25_G03,G03,03G,21.GS.C6.SN.Student2.IB-plant4530-TMS21F2248P0040,ruth,NA,Leaf,CTAB
2328,7/12/21,plate_25,Seren_Plate_25,Plate 25_H03,H03,03H,21.GS.C6.SN.Student2.IB-plant4532-TMS21F2248P0042,ruth,NA,Leaf,CTAB
2329,7/12/21,plate_25,Seren_Plate_25,Plate 25_A04,A04,04A,21.GS.C6.SN.Student2.IB-plant4534-TMS21F2248P0044,ruth,NA,Leaf,CTAB
2330,7/12/21,plate_25,Seren_Plate_25,Plate 25_B04,B04,04B,21.GS.C6.SN.Student2.IB-plant4536-TMS21F2248P0046,ruth,NA,Leaf,CTAB
2331,7/12/21,plate_25,Seren_Plate_25,Plate 25_C04,C04,04C,21.GS.C6.SN.Student2.IB-plant4538-TMS21F2248P0048,ruth,NA,Leaf,CTAB
2332,7/12/21,plate_25,Seren_Plate_25,Plate 25_D04,D04,04D,21.GS.C6.SN.Student2.IB-plant4540-TMS21F2248P0050,ruth,NA,Leaf,CTAB
2333,7/12/21,plate_25,Seren_Plate_25,Plate 25_E04,E04,04E,21.GS.C6.SN.Student2.IB-plant4542-TMS21F2248P0052,ruth,NA,Leaf,CTAB
2334,7/12/21,plate_25,Seren_Plate_25,Plate 25_F04,F04,04F,21.GS.C6.SN.Student2.IB-plant4544-TMS21F2248P0054,ruth,NA,Leaf,CTAB
2335,7/12/21,plate_25,Seren_Plate_25,Plate 25_G04,G04,04G,21.GS.C6.SN.Student2.IB-plant4546-TMS21F2248P0056,ruth,NA,Leaf,CTAB
2336,7/12/21,plate_25,Seren_Plate_25,Plate 25_H04,H04,04H,21.GS.C6.SN.Student2.IB-plant4548-TMS21F2248P0058,ruth,NA,Leaf,CTAB
2337,7/12/21,plate_25,Seren_Plate_25,Plate 25_A05,A05,05A,21.GS.C6.SN.Student2.IB-plant4550-TMS21F2248P0060,ruth,NA,Leaf,CTAB
2338,7/12/21,plate_25,Seren_Plate_25,Plate 25_B05,B05,05B,21.GS.C6.SN.Student2.IB-plant4551-TMS21F2248P0061,ruth,NA,Leaf,CTAB
2339,7/12/21,plate_25,Seren_Plate_25,Plate 25_C05,C05,05C,21.GS.C6.SN.Student2.IB-plant4554-TMS21F2248P0064,ruth,NA,Leaf,CTAB
2340,7/12/21,plate_25,Seren_Plate_25,Plate 25_D05,D05,05D,21.GS.C6.SN.Student2.IB-plant4557-TMS21F2248P0067,ruth,NA,Leaf,CTAB
2341,7/12/21,plate_25,Seren_Plate_25,Plate 25_E05,E05,05E,21.GS.C6.SN.Student2.IB-plant4559-TMS21F2248P0069,ruth,NA,Leaf,CTAB
2342,7/12/21,plate_25,Seren_Plate_25,Plate 25_F05,F05,05F,21.GS.C6.SN.Student2.IB-plant4562-TMS21F2248P0072,ruth,NA,Leaf,CTAB
2343,7/12/21,plate_25,Seren_Plate_25,Plate 25_G05,G05,05G,21.GS.C6.SN.Student2.IB-plant4564-TMS21F2248P0074,ruth,NA,Leaf,CTAB
2344,7/12/21,plate_25,Seren_Plate_25,Plate 25_H05,H05,05H,21.GS.C6.SN.Student2.IB-plant4566-TMS21F2248P0076,ruth,NA,Leaf,CTAB
2345,7/12/21,plate_25,Seren_Plate_25,Plate 25_A06,A06,06A,21.GS.C6.SN.Student2.IB-plant4568-TMS21F2248P0078,ruth,NA,Leaf,CTAB
2346,7/12/21,plate_25,Seren_Plate_25,Plate 25_B06,B06,06B,21.GS.C6.SN.Student2.IB-plant4570-TMS21F2248P0080,ruth,NA,Leaf,CTAB
2347,7/12/21,plate_25,Seren_Plate_25,Plate 25_C06,C06,06C,21.GS.C6.SN.Student2.IB-plant4572-TMS21F2248P0082,ruth,NA,Leaf,CTAB
2348,7/12/21,plate_25,Seren_Plate_25,Plate 25_D06,D06,06D,21.GS.C6.SN.Student2.IB-plant4574-TMS21F2248P0084,ruth,NA,Leaf,CTAB
2349,7/12/21,plate_25,Seren_Plate_25,Plate 25_E06,E06,06E,21.GS.C6.SN.Student2.IB-plant4576-TMS21F2248P0086,ruth,NA,Leaf,CTAB
2350,7/12/21,plate_25,Seren_Plate_25,Plate 25_F06,F06,06F,21.GS.C6.SN.Student2.IB-plant4578-TMS21F2248P0088,ruth,NA,Leaf,CTAB
2351,7/12/21,plate_25,Seren_Plate_25,Plate 25_G06,G06,06G,21.GS.C6.SN.Student2.IB-plant4580-TMS21F2248P0090,ruth,NA,Leaf,CTAB
2352,7/12/21,plate_25,Seren_Plate_25,Plate 25_H06,H06,06H,21.GS.C6.SN.Student2.IB-plant4582-TMS21F2248P0092,ruth,NA,Leaf,CTAB
2353,7/12/21,plate_25,Seren_Plate_25,Plate 25_A07,A07,07A,21.GS.C6.SN.Student2.IB-plant4583-TMS21F2248P0093,ruth,NA,Leaf,CTAB
2354,7/12/21,plate_25,Seren_Plate_25,Plate 25_B07,B07,07B,21.GS.C6.SN.Student2.IB-plant4585-TMS21F2248P0095,ruth,NA,Leaf,CTAB
2355,7/12/21,plate_25,Seren_Plate_25,Plate 25_C07,C07,07C,21.GS.C6.SN.Student2.IB-plant4587-TMS21F2248P0097,ruth,NA,Leaf,CTAB
2356,7/12/21,plate_25,Seren_Plate_25,Plate 25_D07,D07,07D,21.GS.C6.SN.Student2.IB-plant4589-TMS21F2248P0099,ruth,NA,Leaf,CTAB
2357,7/12/21,plate_25,Seren_Plate_25,Plate 25_E07,E07,07E,21.GS.C6.SN.Student2.IB-plant4591-TMS21F2248P0101,ruth,NA,Leaf,CTAB
2358,7/12/21,plate_25,Seren_Plate_25,Plate 25_F07,F07,07F,21.GS.C6.SN.Student2.IB-plant4616-TMS21F2249P0001,ruth,NA,Leaf,CTAB
2359,7/12/21,plate_25,Seren_Plate_25,Plate 25_G07,G07,07G,21.GS.C6.SN.Student2.IB-plant4618-TMS21F2249P0003,ruth,NA,Leaf,CTAB
2360,7/12/21,plate_25,Seren_Plate_25,Plate 25_H07,H07,07H,21.GS.C6.SN.Student2.IB-plant4620-TMS21F2249P0005,ruth,NA,Leaf,CTAB
2361,7/12/21,plate_25,Seren_Plate_25,Plate 25_A08,A08,08A,21.GS.C6.SN.Student2.IB-plant4622-TMS21F2249P0007,ruth,NA,Leaf,CTAB
2362,7/12/21,plate_25,Seren_Plate_25,Plate 25_B08,B08,08B,21.GS.C6.SN.Student2.IB-plant4623-TMS21F2249P0008,ruth,NA,Leaf,CTAB
2363,7/12/21,plate_25,Seren_Plate_25,Plate 25_C08,C08,08C,21.GS.C6.SN.Student2.IB-plant4626-TMS21F2249P0011,ruth,NA,Leaf,CTAB
2364,7/12/21,plate_25,Seren_Plate_25,Plate 25_D08,D08,08D,21.GS.C6.SN.Student2.IB-plant4628-TMS21F2249P0013,ruth,NA,Leaf,CTAB
2365,7/12/21,plate_25,Seren_Plate_25,Plate 25_E08,E08,08E,21.GS.C6.SN.Student2.IB-plant4630-TMS21F2249P0015,ruth,NA,Leaf,CTAB
2366,7/12/21,plate_25,Seren_Plate_25,Plate 25_F08,F08,08F,21.GS.C6.SN.Student2.IB-plant4632-TMS21F2249P0017,ruth,NA,Leaf,CTAB
2367,7/12/21,plate_25,Seren_Plate_25,Plate 25_G08,G08,08G,21.GS.C6.SN.Student2.IB-plant4635-TMS21F2249P0020,ruth,NA,Leaf,CTAB
2368,7/12/21,plate_25,Seren_Plate_25,Plate 25_H08,H08,08H,21.GS.C6.SN.Student2.IB-plant4637-TMS21F2249P0022,ruth,NA,Leaf,CTAB
2369,7/12/21,plate_25,Seren_Plate_25,Plate 25_A09,A09,09A,21.GS.C6.SN.Student2.IB-plant4639-TMS21F2249P0024,ruth,NA,Leaf,CTAB
2370,7/12/21,plate_25,Seren_Plate_25,Plate 25_B09,B09,09B,21.GS.C6.SN.Student2.IB-plant4641-TMS21F2249P0026,ruth,NA,Leaf,CTAB
2371,7/12/21,plate_25,Seren_Plate_25,Plate 25_C09,C09,09C,21.GS.C6.SN.Student2.IB-plant4643-TMS21F2249P0028,ruth,NA,Leaf,CTAB
2372,7/12/21,plate_25,Seren_Plate_25,Plate 25_D09,D09,09D,21.GS.C6.SN.Student2.IB-plant5645-TMS21F2258P0023,ruth,NA,Leaf,CTAB
2373,7/12/21,plate_25,Seren_Plate_25,Plate 25_E09,E09,09E,21.GS.C6.SN.Student2.IB-plant4646-TMS21F2249P0031,ruth,NA,Leaf,CTAB
2374,7/12/21,plate_25,Seren_Plate_25,Plate 25_F09,F09,09F,21.GS.C6.SN.Student2.IB-plant4648-TMS21F2249P0033,ruth,NA,Leaf,CTAB
2375,7/12/21,plate_25,Seren_Plate_25,Plate 25_G09,G09,09G,21.GS.C6.SN.Student2.IB-plant4650-TMS21F2249P0035,ruth,NA,Leaf,CTAB
2376,7/12/21,plate_25,Seren_Plate_25,Plate 25_H09,H09,09H,21.GS.C6.SN.Student2.IB-plant4652-TMS21F2249P0037,ruth,NA,Leaf,CTAB
2377,7/12/21,plate_25,Seren_Plate_25,Plate 25_A10,A10,10A,21.GS.C6.SN.Student2.IB-plant4654-TMS21F2249P0039,ruth,NA,Leaf,CTAB
2378,7/12/21,plate_25,Seren_Plate_25,Plate 25_B10,B10,10B,21.GS.C6.SN.Student2.IB-plant4657-TMS21F2249P0042,ruth,NA,Leaf,CTAB
2379,7/12/21,plate_25,Seren_Plate_25,Plate 25_C10,C10,10C,21.GS.C6.SN.Student2.IB-plant4659-TMS21F2249P0044,ruth,NA,Leaf,CTAB
2380,7/12/21,plate_25,Seren_Plate_25,Plate 25_D10,D10,10D,21.GS.C6.SN.Student2.IB-plant4661-TMS21F2249P0046,ruth,NA,Leaf,CTAB
2381,7/12/21,plate_25,Seren_Plate_25,Plate 25_E10,E10,10E,21.GS.C6.SN.Student2.IB-plant4662-TMS21F2249P0047,ruth,NA,Leaf,CTAB
2382,7/12/21,plate_25,Seren_Plate_25,Plate 25_F10,F10,10F,21.GS.C6.SN.Student2.IB-plant4663-TMS21F2249P0048,ruth,NA,Leaf,CTAB
2383,7/12/21,plate_25,Seren_Plate_25,Plate 25_G10,G10,10G,21.GS.C6.SN.Student2.IB-plant4664-TMS21F2249P0049,ruth,NA,Leaf,CTAB
2384,7/12/21,plate_25,Seren_Plate_25,Plate 25_H10,H10,10H,21.GS.C6.SN.Student2.IB-plant4665-TMS21F2249P0050,ruth,NA,Leaf,CTAB
2385,7/12/21,plate_25,Seren_Plate_25,Plate 25_A11,A11,11A,21.GS.C6.SN.Student2.IB-plant4666-TMS21F2249P0051,ruth,NA,Leaf,CTAB
2386,7/12/21,plate_25,Seren_Plate_25,Plate 25_B11,B11,11B,21.GS.C6.SN.Student2.IB-plant4667-TMS21F2249P0052,ruth,NA,Leaf,CTAB
2387,7/12/21,plate_25,Seren_Plate_25,Plate 25_C11,C11,11C,21.GS.C6.SN.Student2.IB-plant4668-TMS21F2249P0053,ruth,NA,Leaf,CTAB
2388,7/12/21,plate_25,Seren_Plate_25,Plate 25_D11,D11,11D,21.GS.C6.SN.Student2.IB-plant4669-TMS21F2249P0054,ruth,NA,Leaf,CTAB
2389,7/12/21,plate_25,Seren_Plate_25,Plate 25_E11,E11,11E,21.GS.C6.SN.Student2.IB-plant4670-TMS21F2249P0055,ruth,NA,Leaf,CTAB
2390,7/12/21,plate_25,Seren_Plate_25,Plate 25_F11,F11,11F,21.GS.C6.SN.Student2.IB-plant4671-TMS21F2249P0056,ruth,NA,Leaf,CTAB
2391,7/12/21,plate_25,Seren_Plate_25,Plate 25_G11,G11,11G,21.GS.C6.SN.Student2.IB-plant4672-TMS21F2249P0057,ruth,NA,Leaf,CTAB
2392,7/12/21,plate_25,Seren_Plate_25,Plate 25_H11,H11,11H,BLANK_Plate 25_H11,ruth,NA,Leaf,CTAB
2393,7/12/21,plate_25,Seren_Plate_25,Plate 25_A12,A12,12A,21.GS.C6.SN.Student2.IB-plant4673-TMS21F2249P0058,ruth,NA,Leaf,CTAB
2394,7/12/21,plate_25,Seren_Plate_25,Plate 25_B12,B12,12B,21.GS.C6.SN.Student2.IB-plant4674-TMS21F2249P0059,ruth,NA,Leaf,CTAB
2395,7/12/21,plate_25,Seren_Plate_25,Plate 25_C12,C12,12C,21.GS.C6.SN.Student2.IB-plant4675-TMS21F2249P0060,ruth,NA,Leaf,CTAB
2396,7/12/21,plate_25,Seren_Plate_25,Plate 25_D12,D12,12D,21.GS.C6.SN.Student2.IB-plant4676-TMS21F2249P0061,ruth,NA,Leaf,CTAB
2397,7/12/21,plate_25,Seren_Plate_25,Plate 25_E12,E12,12E,21.GS.C6.SN.Student2.IB-plant4678-TMS21F2249P0063,ruth,NA,Leaf,CTAB
2398,7/12/21,plate_25,Seren_Plate_25,Plate 25_F12,F12,12F,21.GS.C6.SN.Student2.IB-plant4679-TMS21F2249P0064,ruth,NA,Leaf,CTAB
2399,7/12/21,plate_25,Seren_Plate_25,Plate 25_G12,G12,12G,21.GS.C6.SN.Student2.IB-plant4644-TMS21F2249P0029,ruth,NA,Leaf,CTAB
2400,7/12/21,plate_25,Seren_Plate_25,Plate 25_H12,H12,12H,BLANK_Plate 25_H12,ruth,NA,Leaf,CTAB
2401,7/13/21,plate_26,Seren_Plate_26,Plate 26_A01,A01,01A,21.GS.C6.SN.Student2.IB-plant4680-TMS21F2249P0065,ruth,NA,Leaf,CTAB
2402,7/13/21,plate_26,Seren_Plate_26,Plate 26_B01,B01,01B,21.GS.C6.SN.Student2.IB-plant4682-TMS21F2249P0067,ruth,NA,Leaf,CTAB
2403,7/13/21,plate_26,Seren_Plate_26,Plate 26_C01,C01,01C,21.GS.C6.SN.Student2.IB-plant4684-TMS21F2249P0069,ruth,NA,Leaf,CTAB
2404,7/13/21,plate_26,Seren_Plate_26,Plate 26_D01,D01,01D,21.GS.C6.SN.Student2.IB-plant4686-TMS21F2249P0071,ruth,NA,Leaf,CTAB
2405,7/13/21,plate_26,Seren_Plate_26,Plate 26_E01,E01,01E,21.GS.C6.SN.Student2.IB-plant4688-TMS21F2249P0073,ruth,NA,Leaf,CTAB
2406,7/13/21,plate_26,Seren_Plate_26,Plate 26_F01,F01,01F,21.GS.C6.SN.Student2.IB-plant4690-TMS21F2249P0075,ruth,NA,Leaf,CTAB
2407,7/13/21,plate_26,Seren_Plate_26,Plate 26_G01,G01,01G,21.GS.C6.SN.Student2.IB-plant4692-TMS21F2249P0077,ruth,NA,Leaf,CTAB
2408,7/13/21,plate_26,Seren_Plate_26,Plate 26_H01,H01,01H,21.GS.C6.SN.Student2.IB-plant4694-TMS21F2249P0079,ruth,NA,Leaf,CTAB
2409,7/13/21,plate_26,Seren_Plate_26,Plate 26_A02,A02,02A,21.GS.C6.SN.Student2.IB-plant4695-TMS21F2249P0080,ruth,NA,Leaf,CTAB
2410,7/13/21,plate_26,Seren_Plate_26,Plate 26_B02,B02,02B,21.GS.C6.SN.Student2.IB-plant4697-TMS21F2249P0082,ruth,NA,Leaf,CTAB
2411,7/13/21,plate_26,Seren_Plate_26,Plate 26_C02,C02,02C,21.GS.C6.SN.Student2.IB-plant4699-TMS21F2249P0084,ruth,NA,Leaf,CTAB
2412,7/13/21,plate_26,Seren_Plate_26,Plate 26_D02,D02,02D,21.GS.C6.SN.Student2.IB-plant4701-TMS21F2249P0086,ruth,NA,Leaf,CTAB
2413,7/13/21,plate_26,Seren_Plate_26,Plate 26_E02,E02,02E,21.GS.C6.SN.Student2.IB-plant4703-TMS21F2249P0088,ruth,NA,Leaf,CTAB
2414,7/13/21,plate_26,Seren_Plate_26,Plate 26_F02,F02,02F,21.GS.C6.SN.Student2.IB-plant4704-TMS21F2249P0089,ruth,NA,Leaf,CTAB
2415,7/13/21,plate_26,Seren_Plate_26,Plate 26_G02,G02,02G,21.GS.C6.SN.Student2.IB-plant4706-TMS21F2249P0091,ruth,NA,Leaf,CTAB
2416,7/13/21,plate_26,Seren_Plate_26,Plate 26_H02,H02,02H,21.GS.C6.SN.Student2.IB-plant4708-TMS21F2249P0093,ruth,NA,Leaf,CTAB
2417,7/13/21,plate_26,Seren_Plate_26,Plate 26_A03,A03,03A,21.GS.C6.SN.Student2.IB-plant4711-TMS21F2249P0096,ruth,NA,Leaf,CTAB
2418,7/13/21,plate_26,Seren_Plate_26,Plate 26_B03,B03,03B,21.GS.C6.SN.Student2.IB-plant4713-TMS21F2249P0098,ruth,NA,Leaf,CTAB
2419,7/13/21,plate_26,Seren_Plate_26,Plate 26_C03,C03,03C,21.GS.C6.SN.Student2.IB-plant4715-TMS21F2249P0100,ruth,NA,Leaf,CTAB
2420,7/13/21,plate_26,Seren_Plate_26,Plate 26_D03,D03,03D,21.GS.C6.SN.Student2.IB-plant4717-TMS21F2249P0102,ruth,NA,Leaf,CTAB
2421,7/13/21,plate_26,Seren_Plate_26,Plate 26_E03,E03,03E,21.GS.C6.SN.Student2.IB-plant4719-TMS21F2249P0104,ruth,NA,Leaf,CTAB
2422,7/13/21,plate_26,Seren_Plate_26,Plate 26_F03,F03,03F,21.GS.C6.SN.Student2.IB-plant4721-TMS21F2249P0106,ruth,NA,Leaf,CTAB
2423,7/13/21,plate_26,Seren_Plate_26,Plate 26_G03,G03,03G,21.GS.C6.SN.Student2.IB-plant4723-TMS21F2249P0108,ruth,NA,Leaf,CTAB
2424,7/13/21,plate_26,Seren_Plate_26,Plate 26_H03,H03,03H,21.GS.C6.SN.Student2.IB-plant4730-TMS21F2250P0002,ruth,NA,Leaf,CTAB
2425,7/13/21,plate_26,Seren_Plate_26,Plate 26_A04,A04,04A,21.GS.C6.SN.Student2.IB-plant4732-TMS21F2250P0004,ruth,NA,Leaf,CTAB
2426,7/13/21,plate_26,Seren_Plate_26,Plate 26_B04,B04,04B,21.GS.C6.SN.Student2.IB-plant4734-TMS21F2250P0006,ruth,NA,Leaf,CTAB
2427,7/13/21,plate_26,Seren_Plate_26,Plate 26_C04,C04,04C,21.GS.C6.SN.Student2.IB-plant4735-TMS21F2250P0007,ruth,NA,Leaf,CTAB
2428,7/13/21,plate_26,Seren_Plate_26,Plate 26_D04,D04,04D,21.GS.C6.SN.Student2.IB-plant4737-TMS21F2250P0009,ruth,NA,Leaf,CTAB
2429,7/13/21,plate_26,Seren_Plate_26,Plate 26_E04,E04,04E,21.GS.C6.SN.Student2.IB-plant4739-TMS21F2250P0011,ruth,NA,Leaf,CTAB
2430,7/13/21,plate_26,Seren_Plate_26,Plate 26_F04,F04,04F,21.GS.C6.SN.Student2.IB-plant4741-TMS21F2250P0013,ruth,NA,Leaf,CTAB
2431,7/13/21,plate_26,Seren_Plate_26,Plate 26_G04,G04,04G,21.GS.C6.SN.Student2.IB-plant4743-TMS21F2250P0015,ruth,NA,Leaf,CTAB
2432,7/13/21,plate_26,Seren_Plate_26,Plate 26_H04,H04,04H,21.GS.C6.SN.Student2.IB-plant4745-TMS21F2250P0017,ruth,NA,Leaf,CTAB
2433,7/13/21,plate_26,Seren_Plate_26,Plate 26_A05,A05,05A,21.GS.C6.SN.Student2.IB-plant4747-TMS21F2250P0019,ruth,NA,Leaf,CTAB
2434,7/13/21,plate_26,Seren_Plate_26,Plate 26_B05,B05,05B,21.GS.C6.SN.Student2.IB-plant4749-TMS21F2250P0021,ruth,NA,Leaf,CTAB
2435,7/13/21,plate_26,Seren_Plate_26,Plate 26_C05,C05,05C,21.GS.C6.SN.Student2.IB-plant4751-TMS21F2250P0023,ruth,NA,Leaf,CTAB
2436,7/13/21,plate_26,Seren_Plate_26,Plate 26_D05,D05,05D,21.GS.C6.SN.Student2.IB-plant4752-TMS21F2250P0024,ruth,NA,Leaf,CTAB
2437,7/13/21,plate_26,Seren_Plate_26,Plate 26_E05,E05,05E,21.GS.C6.SN.Student2.IB-plant4754-TMS21F2250P0026,ruth,NA,Leaf,CTAB
2438,7/13/21,plate_26,Seren_Plate_26,Plate 26_F05,F05,05F,21.GS.C6.SN.Student2.IB-plant4756-TMS21F2250P0028,ruth,NA,Leaf,CTAB
2439,7/13/21,plate_26,Seren_Plate_26,Plate 26_G05,G05,05G,21.GS.C6.SN.Student2.IB-plant4758-TMS21F2250P0030,ruth,NA,Leaf,CTAB
2440,7/13/21,plate_26,Seren_Plate_26,Plate 26_H05,H05,05H,21.GS.C6.SN.Student2.IB-plant4760-TMS21F2250P0032,ruth,NA,Leaf,CTAB
2441,7/13/21,plate_26,Seren_Plate_26,Plate 26_A06,A06,06A,21.GS.C6.SN.Student2.IB-plant4763-TMS21F2250P0035,ruth,NA,Leaf,CTAB
2442,7/13/21,plate_26,Seren_Plate_26,Plate 26_B06,B06,06B,21.GS.C6.SN.Student2.IB-plant4764-TMS21F2250P0036,ruth,NA,Leaf,CTAB
2443,7/13/21,plate_26,Seren_Plate_26,Plate 26_C06,C06,06C,21.GS.C6.SN.Student2.IB-plant4766-TMS21F2250P0038,ruth,NA,Leaf,CTAB
2444,7/13/21,plate_26,Seren_Plate_26,Plate 26_D06,D06,06D,21.GS.C6.SN.Student2.IB-plant4768-TMS21F2250P0040,ruth,NA,Leaf,CTAB
2445,7/13/21,plate_26,Seren_Plate_26,Plate 26_E06,E06,06E,21.GS.C6.SN.Student2.IB-plant4770-TMS21F2250P0042,ruth,NA,Leaf,CTAB
